Order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
1747,12-08-2023,Smartwatch,Electronics,North,6,2724,675.53
1748,02-05-2023,Camera,Electronics,East,1,1120,127.32
1749,26-10-2024,Monitor,Accessories,North,6,3438,631.95
1750,27-09-2022,Smartwatch,Electronics,West,5,3170,379.27
1751,25-06-2023,Smartwatch,Electronics,East,4,660,83.96
1752,05-11-2022,Tablet,Electronics,East,7,4669,1088.15
1753,12-08-2022,Smartwatch,Electronics,West,5,1045,89
1754,27-02-2022,Keyboard,Accessories,North,4,2724,229.47
1755,14-09-2023,Headphones,Accessories,West,8,5312,1583
1756,23-11-2024,Tablet,Electronics,West,4,4252,445.18
1757,09-10-2024,Printer,Office,East,7,8057,1652.27
1758,20-06-2023,Keyboard,Accessories,South,7,2023,274.25
1759,16-03-2024,Monitor,Accessories,South,8,9416,2125.54
1760,27-11-2023,Monitor,Accessories,East,8,7560,494.34
1761,08-01-2023,Monitor,Accessories,West,2,828,50.07
1762,07-12-2023,Mouse,Accessories,West,1,527,27.45
1763,11-09-2022,Keyboard,Accessories,North,2,1160,206.49
1764,29-03-2022,Mouse,Accessories,West,5,5430,310.86
1765,15-01-2024,Tablet,Electronics,South,7,6874,454.53
1766,12-07-2023,Printer,Office,East,8,8952,1825.37
1767,06-06-2022,Mouse,Accessories,East,8,416,67.81
1768,18-11-2023,Smartphone,Electronics,South,3,1680,140.27
1769,27-08-2022,Mouse,Accessories,South,7,4340,383.9
1770,16-01-2022,Laptop,Electronics,West,9,7650,2130.82
1771,03-04-2024,Smartwatch,Electronics,West,8,6328,412.76
1772,19-08-2022,Keyboard,Accessories,West,2,1312,344
1773,21-01-2022,Camera,Electronics,East,9,8055,2300.17
1774,19-03-2022,Camera,Electronics,South,2,840,153.61
1775,16-03-2023,Tablet,Electronics,South,9,9423,2794.89
1776,30-12-2023,Monitor,Accessories,North,8,6520,1113.12
1777,20-10-2022,Laptop,Electronics,North,3,1950,116.12
1778,16-10-2023,Camera,Electronics,South,6,5928,1177.2
1779,29-07-2023,Camera,Electronics,South,7,4809,1418.72
1780,04-06-2023,Smartphone,Electronics,West,4,356,23.4
1781,28-04-2023,Laptop,Electronics,South,2,570,94.39
1782,13-05-2022,Monitor,Accessories,East,7,7791,907.96
1783,10-05-2024,Smartwatch,Electronics,East,4,4168,494.48
1784,21-08-2023,Tablet,Electronics,North,2,684,183.85
1785,05-01-2024,Smartphone,Electronics,East,7,3857,447.99
1786,07-09-2024,Camera,Electronics,North,5,3250,699.99
1787,03-08-2023,Printer,Office,North,6,1194,79.62
1788,07-05-2023,Laptop,Electronics,West,6,3486,320.91
1789,05-08-2022,Monitor,Accessories,West,7,1554,370.97
1790,19-07-2024,Smartwatch,Electronics,North,3,2601,463.36
1791,15-11-2022,Headphones,Accessories,West,4,3616,745.75
1792,01-02-2023,Mouse,Accessories,West,5,3350,986.33
1793,20-12-2023,Smartwatch,Electronics,South,5,2545,588.47
1794,26-08-2024,Monitor,Accessories,East,1,545,68.28
1795,19-12-2023,Mouse,Accessories,North,7,1470,178.85
1796,30-11-2023,Camera,Electronics,South,3,3126,870.95
1797,27-12-2024,Laptop,Electronics,West,3,1368,302.29
1798,21-12-2024,Headphones,Accessories,East,9,7083,1353.39
1799,28-01-2024,Printer,Office,East,2,1994,453.74
1800,03-09-2022,Camera,Electronics,North,4,4716,1084.16
1801,29-02-2024,Monitor,Accessories,South,1,975,125.85
1802,21-04-2023,Smartphone,Electronics,West,9,9891,1774.03
1803,24-05-2024,Smartwatch,Electronics,South,2,626,159.49
1804,19-05-2024,Monitor,Accessories,East,8,5632,1620.04
1805,10-09-2024,Printer,Office,West,3,2568,734.6
1806,12-09-2023,Tablet,Electronics,East,7,5285,629.07
1807,08-11-2023,Camera,Electronics,East,2,516,122.77
1808,31-05-2022,Monitor,Accessories,East,3,2139,503.08
1809,05-01-2023,Laptop,Electronics,East,9,8136,1923.89
1810,25-10-2024,Laptop,Electronics,West,5,2130,318.99
1811,01-04-2024,Headphones,Accessories,South,5,3445,202.15
1812,16-12-2024,Tablet,Electronics,East,8,5376,429.84
1813,05-08-2023,Printer,Office,West,6,3006,730.14
1814,31-12-2022,Headphones,Accessories,North,7,3941,1113.85
1815,10-03-2023,Monitor,Accessories,North,5,3350,389.95
1816,05-05-2024,Printer,Office,South,3,2019,265.44
1817,09-06-2022,Headphones,Accessories,North,8,2416,403.38
1818,13-05-2022,Monitor,Accessories,West,8,6160,684.71
1819,07-04-2022,Printer,Office,East,4,2796,682.65
1820,19-12-2024,Smartwatch,Electronics,South,7,7700,1573.41
1821,17-06-2024,Smartwatch,Electronics,West,5,2095,193.93
1822,25-09-2024,Camera,Electronics,North,5,5990,1548.62
1823,27-12-2024,Smartwatch,Electronics,North,2,1206,307.02
1824,15-03-2024,Smartwatch,Electronics,South,5,1330,285.78
1825,25-07-2022,Camera,Electronics,West,6,2706,766.68
1826,14-01-2023,Laptop,Electronics,East,3,426,50.8
1827,13-11-2024,Tablet,Electronics,West,1,414,50.26
1828,29-06-2024,Laptop,Electronics,East,5,5465,546.33
1829,22-05-2024,Tablet,Electronics,South,3,726,71.06
1830,30-04-2022,Smartwatch,Electronics,East,1,1001,225.75
1831,16-02-2022,Mouse,Accessories,West,9,7362,1866.65
1832,14-05-2022,Keyboard,Accessories,East,4,2284,576.59
1833,17-12-2022,Tablet,Electronics,East,4,2940,566.36
1834,16-05-2023,Printer,Office,South,4,3068,868.89
1835,07-08-2024,Smartphone,Electronics,North,3,3477,862.21
1836,04-08-2024,Smartwatch,Electronics,West,9,4014,204.48
1837,07-08-2024,Monitor,Accessories,North,8,7200,804.53
1838,03-04-2024,Smartwatch,Electronics,West,3,735,134.53
1839,31-01-2023,Monitor,Accessories,East,3,2964,446.54
1840,25-03-2022,Camera,Electronics,West,9,3699,276.07
1841,14-05-2022,Printer,Office,West,3,1563,221.62
1842,13-07-2023,Mouse,Accessories,South,2,124,32.27
1843,03-07-2023,Mouse,Accessories,North,2,416,71.68
1844,07-03-2023,Camera,Electronics,South,8,2624,294.24
1845,04-11-2024,Headphones,Accessories,East,4,1636,134.85
1846,24-12-2023,Headphones,Accessories,East,8,8200,1978.93
1847,10-03-2022,Mouse,Accessories,East,5,5615,715.58
1848,30-09-2022,Printer,Office,East,5,3085,413.52
1849,07-12-2024,Keyboard,Accessories,South,6,3198,913.76
1850,13-02-2022,Camera,Electronics,West,4,1848,374.66
1851,11-04-2023,Smartwatch,Electronics,North,4,652,116.06
1852,22-11-2022,Mouse,Accessories,South,6,2940,609.99
1853,29-05-2022,Headphones,Accessories,East,4,3912,454.89
1854,09-10-2022,Tablet,Electronics,South,8,9392,891.07
1855,21-10-2022,Monitor,Accessories,West,1,312,43.01
1856,24-11-2023,Laptop,Electronics,East,9,7731,1459.74
1857,23-06-2023,Tablet,Electronics,West,1,1081,229.32
1858,16-08-2023,Smartphone,Electronics,West,6,1926,393.01
1859,26-07-2022,Monitor,Accessories,East,3,936,88.51
1860,29-12-2024,Laptop,Electronics,South,9,8550,1970.98
1861,24-08-2023,Monitor,Accessories,North,4,2468,457.51
1862,04-09-2023,Tablet,Electronics,West,3,801,90.34
1863,03-01-2023,Laptop,Electronics,East,9,2655,701.11
1864,30-11-2023,Smartwatch,Electronics,West,8,3928,700.38
1865,11-07-2024,Monitor,Accessories,East,8,6488,1438.34
1866,03-02-2024,Headphones,Accessories,West,9,7695,1749.26
1867,19-07-2023,Headphones,Accessories,West,2,1856,468.19
1868,14-04-2022,Smartwatch,Electronics,North,7,1519,403.63
1869,19-01-2024,Tablet,Electronics,West,3,3549,996.05
1870,12-09-2024,Laptop,Electronics,East,3,1656,378.84
1871,24-08-2024,Keyboard,Accessories,North,7,812,175.55
1872,25-12-2022,Mouse,Accessories,North,5,3730,864.41
1873,24-12-2023,Monitor,Accessories,South,1,1161,210.87
1874,18-05-2022,Headphones,Accessories,North,3,2256,282.52
1875,28-09-2024,Monitor,Accessories,East,1,359,78.17
1876,23-03-2024,Headphones,Accessories,East,2,130,11.1
1877,26-09-2022,Mouse,Accessories,South,8,4248,831.54
1878,04-10-2024,Camera,Electronics,South,5,1825,221.47
1879,25-09-2024,Keyboard,Accessories,East,2,876,224.01
1880,03-01-2023,Camera,Electronics,North,9,9180,2752.84
1881,26-03-2024,Monitor,Accessories,West,5,1765,160.89
1882,06-10-2022,Monitor,Accessories,South,2,1504,164.51
1883,30-06-2022,Keyboard,Accessories,South,9,1881,430.78
1884,16-01-2022,Keyboard,Accessories,East,9,7425,1533.72
1885,16-10-2022,Tablet,Electronics,East,9,720,192.83
1886,07-05-2024,Smartphone,Electronics,West,5,2985,698.22
1887,04-01-2022,Laptop,Electronics,North,9,711,200.11
1888,13-08-2024,Printer,Office,South,6,6276,1396.25
1889,13-01-2023,Mouse,Accessories,East,7,7966,955.8
1890,14-03-2023,Headphones,Accessories,East,8,4200,854.89
1891,17-05-2024,Laptop,Electronics,East,7,455,80
1892,15-10-2024,Keyboard,Accessories,South,8,5040,465.36
1893,11-09-2023,Mouse,Accessories,East,1,856,87.69
1894,20-07-2023,Monitor,Accessories,West,5,5230,385.77
1895,19-03-2022,Laptop,Electronics,South,5,4635,769.03
1896,07-12-2024,Laptop,Electronics,East,6,5508,360.28
1897,06-06-2023,Smartphone,Electronics,North,1,258,27.01
1898,13-07-2023,Smartphone,Electronics,East,1,677,88.41
1899,10-07-2023,Monitor,Accessories,West,5,4545,755.05
1900,09-09-2024,Smartphone,Electronics,South,5,4370,1255.36
1901,06-01-2023,Keyboard,Accessories,East,3,372,57.51
1902,05-09-2024,Camera,Electronics,West,9,3177,629.96
1903,19-04-2023,Printer,Office,South,7,1659,127.48
1904,20-04-2023,Tablet,Electronics,South,3,3360,759.31
1905,02-03-2023,Smartphone,Electronics,West,2,1132,290.56
1906,05-10-2024,Smartwatch,Electronics,East,5,1815,468.62
1907,11-11-2023,Mouse,Accessories,North,1,459,125.19
1908,15-11-2023,Smartphone,Electronics,West,1,1128,73.74
1909,30-10-2024,Monitor,Accessories,East,6,1170,104.63
1910,01-08-2022,Smartwatch,Electronics,North,5,4420,380.69
1911,29-02-2024,Smartphone,Electronics,West,6,456,69.15
1912,25-02-2024,Tablet,Electronics,North,2,1458,154.79
1913,24-06-2024,Monitor,Accessories,West,7,2989,197.58
1914,20-12-2024,Camera,Electronics,North,4,3424,845.68
1915,14-10-2024,Mouse,Accessories,West,2,1226,124.25
1916,16-11-2024,Laptop,Electronics,North,8,6760,1097.63
1917,25-09-2023,Smartphone,Electronics,West,1,111,13.61
1918,09-06-2023,Printer,Office,North,5,3275,222.29
1919,08-09-2024,Headphones,Accessories,North,3,2508,498.69
1920,01-09-2024,Keyboard,Accessories,South,8,904,202.35
1921,05-09-2024,Printer,Office,West,3,1506,427.84
1922,23-10-2022,Smartphone,Electronics,South,3,987,97.01
1923,29-01-2022,Smartphone,Electronics,East,7,2968,728.94
1924,17-03-2022,Mouse,Accessories,South,5,4200,746.86
1925,16-01-2024,Smartwatch,Electronics,North,5,1645,313.66
1926,25-11-2024,Printer,Office,East,3,3282,492.59
1927,13-02-2022,Headphones,Accessories,East,9,4914,1160.45
1928,30-03-2023,Laptop,Electronics,North,6,3924,762.96
1929,12-09-2023,Headphones,Accessories,South,6,420,65.62
1930,28-06-2024,Printer,Office,West,4,1544,106.02
1931,29-08-2022,Headphones,Accessories,East,2,2046,233.47
1932,22-11-2023,Headphones,Accessories,West,2,1548,157.48
1933,10-05-2023,Keyboard,Accessories,North,4,3184,478.27
1934,17-10-2024,Printer,Office,South,5,3385,774.86
1935,11-10-2023,Monitor,Accessories,North,1,59,10.32
1936,18-05-2024,Monitor,Accessories,South,8,5976,1016.99
1937,30-01-2023,Mouse,Accessories,West,3,1791,122.5
1938,13-01-2023,Smartwatch,Electronics,West,2,1644,189.32
1939,17-05-2024,Tablet,Electronics,West,8,6584,544.62
1940,03-08-2022,Headphones,Accessories,East,5,1620,325.87
1941,06-02-2024,Mouse,Accessories,West,9,2736,407.22
1942,11-04-2024,Monitor,Accessories,South,4,1064,274.47
1943,18-06-2024,Camera,Electronics,South,7,2667,363.5
1944,03-04-2023,Headphones,Accessories,South,3,735,217.79
1945,18-12-2024,Laptop,Electronics,East,1,58,11.25
1946,25-04-2023,Camera,Electronics,South,7,3136,850.3
1947,17-09-2023,Mouse,Accessories,East,4,3936,374.34
1948,23-11-2022,Smartphone,Electronics,East,9,6102,947.91
1949,17-05-2024,Smartphone,Electronics,North,8,9408,552.44
1950,14-12-2022,Mouse,Accessories,South,9,7875,1243.56
1951,13-10-2024,Keyboard,Accessories,North,9,9900,576.8
1952,16-10-2024,Keyboard,Accessories,North,2,430,114.91
1953,18-09-2023,Mouse,Accessories,South,3,813,238.1
1954,09-12-2023,Camera,Electronics,South,4,4176,980.11
1955,02-10-2023,Camera,Electronics,South,4,3084,348.38
1956,31-03-2022,Mouse,Accessories,West,7,8008,1593.65
1957,12-06-2024,Smartwatch,Electronics,South,4,4608,963.5
1958,16-06-2024,Headphones,Accessories,West,4,4356,614.62
1959,04-09-2023,Printer,Office,South,1,566,169.17
1960,02-12-2022,Laptop,Electronics,East,7,945,75.21
1961,12-11-2022,Smartwatch,Electronics,North,4,2200,484.33
1962,30-12-2024,Mouse,Accessories,North,1,746,131.25
1963,06-12-2024,Monitor,Accessories,East,5,3505,678.18
1964,26-05-2024,Monitor,Accessories,East,5,4795,819.12
1965,20-10-2024,Monitor,Accessories,North,5,4590,650.05
1966,04-05-2023,Monitor,Accessories,North,4,2092,467.02
1967,09-05-2024,Mouse,Accessories,South,8,3568,334.13
1968,07-12-2023,Smartphone,Electronics,West,9,10404,2028.21
1969,10-12-2022,Printer,Office,South,9,7029,1005.58
1970,21-11-2022,Laptop,Electronics,West,8,664,126.6
1971,20-11-2024,Tablet,Electronics,West,3,1923,274
1972,30-11-2022,Printer,Office,West,7,2471,566.51
1973,03-01-2024,Smartphone,Electronics,North,2,258,64.12
1974,29-10-2024,Smartwatch,Electronics,East,9,1134,267.26
1975,24-09-2024,Headphones,Accessories,East,5,855,238.83
1976,09-04-2024,Smartwatch,Electronics,West,9,3231,670.85
1977,05-09-2024,Tablet,Electronics,South,7,3591,266.59
1978,03-02-2024,Camera,Electronics,East,2,254,20.48
1979,17-03-2023,Smartphone,Electronics,South,5,5930,1193.32
1980,15-07-2024,Headphones,Accessories,West,2,1344,297.99
1981,20-03-2023,Laptop,Electronics,East,1,920,98.31
1982,28-08-2022,Printer,Office,North,9,5454,385.51
1983,01-12-2022,Laptop,Electronics,West,8,9512,663.23
1984,21-01-2023,Mouse,Accessories,North,4,2972,827.46
1985,23-05-2024,Smartwatch,Electronics,West,3,3360,465.02
1986,24-10-2022,Tablet,Electronics,West,4,1004,240.13
1987,25-12-2024,Headphones,Accessories,West,2,1944,332.55
1988,18-09-2023,Monitor,Accessories,East,5,5055,1200.09
1989,18-07-2022,Smartwatch,Electronics,West,2,128,8.33
1990,09-03-2024,Smartphone,Electronics,East,3,633,163.03
1991,14-12-2022,Printer,Office,South,3,2523,506.7
1992,06-11-2023,Printer,Office,West,1,196,39.6
1993,11-02-2022,Printer,Office,East,9,4212,552.96
1994,28-03-2024,Monitor,Accessories,North,1,63,17.29
1995,02-07-2023,Mouse,Accessories,South,8,2752,394.66
1996,11-11-2024,Mouse,Accessories,West,3,1989,419.61
1997,09-03-2024,Laptop,Electronics,East,8,8032,466.19
1998,21-01-2022,Tablet,Electronics,South,6,3702,407.34
1999,17-10-2022,Smartwatch,Electronics,East,8,456,90.24
2000,10-02-2023,Camera,Electronics,West,7,5355,1143.16
2001,04-03-2024,Camera,Electronics,West,1,972,261.91
2002,08-01-2022,Headphones,Accessories,South,5,3290,797.82
2003,24-11-2022,Laptop,Electronics,East,1,735,139.31
2004,24-10-2024,Tablet,Electronics,North,3,3336,798.26
2005,03-10-2022,Keyboard,Accessories,West,3,2082,346.53
2006,18-07-2024,Keyboard,Accessories,East,2,1340,129.89
2007,13-03-2022,Laptop,Electronics,East,5,1160,227.13
2008,21-09-2024,Monitor,Accessories,East,4,1272,299.84
2009,14-01-2022,Printer,Office,West,3,2817,588.47
2010,05-03-2024,Monitor,Accessories,East,3,1464,264.67
2011,13-02-2023,Headphones,Accessories,West,1,307,60.51
2012,01-10-2022,Tablet,Electronics,West,6,5706,1306.92
2013,25-05-2024,Headphones,Accessories,North,1,1112,100.47
2014,15-07-2023,Keyboard,Accessories,West,1,1147,133.48
2015,11-02-2023,Laptop,Electronics,North,2,330,66.57
2016,12-07-2023,Monitor,Accessories,North,4,2176,250.89
2017,19-03-2022,Headphones,Accessories,South,7,7616,1317.79
2018,16-07-2024,Printer,Office,North,1,1091,258.3
2019,03-04-2024,Tablet,Electronics,East,2,1026,279.76
2020,17-11-2024,Tablet,Electronics,West,2,210,42.04
2021,17-09-2022,Printer,Office,North,2,180,10.78
2022,12-09-2024,Tablet,Electronics,North,4,380,72.88
2023,13-08-2023,Monitor,Accessories,West,8,7664,1580.55
2024,22-10-2022,Smartphone,Electronics,East,8,6056,1029.9
2025,28-01-2022,Mouse,Accessories,North,6,606,104.52
2026,30-03-2024,Monitor,Accessories,North,3,750,193.86
2027,11-12-2024,Printer,Office,East,2,1218,218.88
2028,26-03-2023,Laptop,Electronics,West,2,2162,355.45
2029,13-03-2023,Headphones,Accessories,East,9,2223,347.01
2030,19-09-2023,Smartphone,Electronics,West,7,4452,920.05
2031,08-02-2022,Printer,Office,West,1,184,50.19
2032,05-04-2022,Headphones,Accessories,North,3,288,77.38
2033,24-01-2024,Camera,Electronics,West,2,834,150.12
2034,20-08-2023,Keyboard,Accessories,East,5,4025,923.17
2035,08-09-2023,Headphones,Accessories,West,7,4732,1084.28
2036,19-05-2022,Headphones,Accessories,West,5,4025,407.72
2037,15-07-2023,Printer,Office,South,8,2416,500.93
2038,16-03-2024,Tablet,Electronics,North,7,1897,524.69
2039,16-04-2022,Mouse,Accessories,East,4,840,190.13
2040,02-01-2022,Mouse,Accessories,North,8,6600,360.45
2041,20-10-2022,Laptop,Electronics,West,2,2362,342.27
2042,04-02-2024,Headphones,Accessories,South,6,2958,577.27
2043,22-03-2024,Tablet,Electronics,East,1,477,56.49
2044,04-06-2022,Keyboard,Accessories,North,3,942,84.8
2045,21-01-2023,Camera,Electronics,East,2,2084,586.72
2046,16-08-2023,Tablet,Electronics,West,6,4584,473.37
2047,28-05-2022,Printer,Office,East,1,1118,319.28
2048,30-04-2024,Mouse,Accessories,North,9,4005,652.15
2049,04-03-2024,Smartwatch,Electronics,East,5,4610,1293.37
2050,14-10-2024,Keyboard,Accessories,South,1,551,86.84
2051,05-08-2022,Printer,Office,West,1,75,19.29
2052,19-12-2023,Mouse,Accessories,South,6,6576,1899.67
2053,26-03-2023,Printer,Office,North,6,6432,1410.52
2054,08-08-2022,Headphones,Accessories,South,7,7763,1444.27
2055,02-03-2024,Monitor,Accessories,East,7,2240,622.29
2056,04-12-2022,Headphones,Accessories,East,6,5298,1209.88
2057,15-07-2023,Smartwatch,Electronics,North,2,116,32.27
2058,02-02-2022,Tablet,Electronics,East,8,6728,1140.19
2059,02-12-2022,Monitor,Accessories,North,5,490,55.59
2060,26-01-2024,Monitor,Accessories,North,7,2765,699.86
2061,21-04-2022,Smartphone,Electronics,West,8,2680,598.97
2062,19-08-2023,Camera,Electronics,East,2,2174,335.37
2063,11-04-2024,Monitor,Accessories,North,9,5562,1258.12
2064,27-09-2022,Smartphone,Electronics,East,8,9208,2595.33
2065,31-08-2024,Smartphone,Electronics,West,4,4512,546.71
2066,04-03-2024,Camera,Electronics,West,9,7974,1965.96
2067,30-04-2022,Monitor,Accessories,East,6,4944,1335.04
2068,19-03-2022,Printer,Office,South,3,1611,234.84
2069,05-07-2024,Smartwatch,Electronics,West,9,4599,618.89
2070,21-03-2024,Laptop,Electronics,East,6,4380,419.3
2071,20-10-2024,Headphones,Accessories,South,2,2376,580.26
2072,03-01-2023,Monitor,Accessories,South,9,6588,1800.9
2073,05-01-2022,Mouse,Accessories,East,5,3745,720.08
2074,18-06-2022,Camera,Electronics,North,5,5305,1389.25
2075,19-05-2023,Tablet,Electronics,North,8,1608,332.12
2076,18-07-2024,Monitor,Accessories,East,9,4977,745.81
2077,09-02-2022,Smartphone,Electronics,East,7,4529,273.97
2078,15-04-2024,Camera,Electronics,West,7,4690,319.42
2079,12-11-2024,Keyboard,Accessories,East,4,2424,544.07
2080,27-11-2024,Keyboard,Accessories,North,6,3594,610.77
2081,03-05-2022,Keyboard,Accessories,North,7,3962,491.9
2082,14-03-2024,Camera,Electronics,East,2,944,149.38
2083,20-12-2022,Smartwatch,Electronics,West,6,6792,1787.97
2084,06-03-2023,Tablet,Electronics,North,7,6804,1383.81
2085,20-09-2024,Camera,Electronics,South,6,816,98.75
2086,10-07-2022,Monitor,Accessories,North,6,5916,544.59
2087,17-06-2022,Mouse,Accessories,South,5,5730,310.58
2088,13-05-2024,Headphones,Accessories,East,7,8288,785.54
2089,24-06-2022,Headphones,Accessories,South,2,2046,394.93
2090,05-06-2022,Tablet,Electronics,East,9,5031,1149.48
2091,10-03-2022,Keyboard,Accessories,South,9,1764,417.95
2092,23-07-2022,Laptop,Electronics,South,8,1880,486.88
2093,25-12-2023,Smartwatch,Electronics,West,2,200,10.45
2094,06-10-2022,Mouse,Accessories,East,3,2688,476.77
2095,02-01-2023,Laptop,Electronics,West,4,3216,213.81
2096,21-12-2023,Camera,Electronics,East,8,8440,1504.18
2097,26-04-2024,Tablet,Electronics,East,7,1582,208.42
2098,12-07-2024,Laptop,Electronics,North,1,58,10.79
2099,26-03-2022,Smartwatch,Electronics,West,8,608,163.18
2100,19-11-2024,Smartphone,Electronics,North,3,183,41.82
2101,02-07-2024,Monitor,Accessories,West,5,3105,744.26
2102,13-04-2023,Monitor,Accessories,North,5,2450,485.18
2103,05-12-2022,Laptop,Electronics,North,3,3024,622.29
2104,20-04-2023,Printer,Office,East,4,3856,747.79
2105,11-03-2024,Keyboard,Accessories,West,7,532,121.03
2106,19-02-2023,Smartphone,Electronics,South,4,3152,307.62
2107,04-12-2023,Monitor,Accessories,East,9,8586,1555.82
2108,21-10-2022,Monitor,Accessories,South,2,1046,273.38
2109,15-02-2022,Tablet,Electronics,West,4,3452,560.31
2110,12-03-2022,Monitor,Accessories,West,4,2368,361.02
2111,20-10-2022,Camera,Electronics,South,2,1924,422.25
2112,19-09-2022,Laptop,Electronics,West,5,4580,1148.06
2113,02-11-2024,Headphones,Accessories,East,5,3735,423.94
2114,13-05-2023,Monitor,Accessories,North,4,2476,417.16
2115,13-07-2023,Laptop,Electronics,South,2,162,16.51
2116,04-07-2022,Printer,Office,West,3,258,38.03
2117,19-03-2022,Keyboard,Accessories,East,4,3524,998.29
2118,27-05-2023,Smartwatch,Electronics,South,8,6184,1796.9
2119,07-03-2023,Monitor,Accessories,West,6,3750,645.69
2120,15-04-2022,Mouse,Accessories,South,5,1465,424.64
2121,28-03-2024,Camera,Electronics,North,4,4480,412.05
2122,29-02-2024,Laptop,Electronics,North,8,1544,281.22
2123,21-01-2024,Headphones,Accessories,North,9,7974,1181.04
2124,30-03-2024,Printer,Office,East,5,5920,1679.15
2125,02-10-2024,Smartwatch,Electronics,South,8,8792,2045.54
2126,18-12-2023,Smartwatch,Electronics,East,1,294,52.37
2127,23-01-2022,Camera,Electronics,East,7,1169,264.37
2128,14-02-2024,Camera,Electronics,West,8,9232,880.52
2129,09-10-2023,Headphones,Accessories,South,4,1396,135.48
2130,23-01-2024,Camera,Electronics,North,9,10188,1408.18
2131,13-09-2022,Monitor,Accessories,West,2,222,23.65
2132,03-04-2024,Monitor,Accessories,West,2,1328,358.07
2133,06-11-2024,Printer,Office,East,9,5085,488.63
2134,02-08-2024,Mouse,Accessories,West,3,1245,229.73
2135,18-08-2022,Tablet,Electronics,South,2,960,124.02
2136,03-03-2024,Smartphone,Electronics,West,9,5553,329.79
2137,10-09-2023,Keyboard,Accessories,North,2,1790,236.76
2138,11-07-2024,Keyboard,Accessories,West,8,2712,247.84
2139,06-05-2024,Laptop,Electronics,North,1,632,89.14
2140,13-01-2022,Headphones,Accessories,South,8,4904,520.74
2141,05-12-2022,Keyboard,Accessories,South,1,361,58.8
2142,11-02-2022,Printer,Office,West,9,7290,841.07
2143,08-03-2024,Smartwatch,Electronics,South,4,2052,181.64
2144,21-05-2024,Mouse,Accessories,North,3,1842,112.85
2145,06-12-2023,Mouse,Accessories,North,9,10593,2488.69
2146,28-08-2022,Camera,Electronics,South,6,1218,129.36
2147,19-11-2023,Mouse,Accessories,South,5,4240,426.41
2148,29-10-2024,Keyboard,Accessories,East,2,226,38.52
2149,25-03-2022,Camera,Electronics,East,6,5154,1072.8
2150,30-07-2023,Mouse,Accessories,North,6,1236,304.88
2151,14-11-2022,Tablet,Electronics,South,1,1179,159.42
2152,29-12-2024,Printer,Office,West,5,2275,313.5
2153,21-05-2023,Smartwatch,Electronics,North,7,6188,1231.3
2154,16-12-2023,Headphones,Accessories,West,3,2946,666.99
2155,10-09-2023,Headphones,Accessories,South,5,5085,1172.12
2156,02-05-2022,Keyboard,Accessories,North,2,712,205.53
2157,03-02-2023,Smartwatch,Electronics,East,6,648,62.25
2158,02-02-2023,Mouse,Accessories,North,5,2735,483.2
2159,26-12-2022,Printer,Office,North,6,2910,173.45
2160,15-05-2022,Smartwatch,Electronics,South,1,263,69.39
2161,05-12-2023,Smartphone,Electronics,North,2,876,66.68
2162,05-11-2023,Mouse,Accessories,West,1,913,162.24
2163,13-10-2024,Laptop,Electronics,South,9,594,93.92
2164,27-02-2022,Headphones,Accessories,South,2,956,202.14
2165,17-06-2024,Laptop,Electronics,East,7,7301,2026.43
2166,14-05-2023,Headphones,Accessories,South,6,5754,1628.61
2167,21-06-2022,Headphones,Accessories,East,4,1372,274.47
2168,08-07-2022,Headphones,Accessories,North,8,920,214.27
2169,18-01-2024,Smartphone,Electronics,North,3,885,150.79
2170,30-12-2024,Camera,Electronics,North,1,379,39.41
2171,09-09-2024,Headphones,Accessories,West,8,1024,201.92
2172,04-05-2024,Keyboard,Accessories,West,4,4312,388.48
2173,06-06-2023,Mouse,Accessories,East,5,5030,540.73
2174,31-01-2022,Smartphone,Electronics,West,2,1438,315.83
2175,07-04-2022,Keyboard,Accessories,South,1,419,108.36
2176,24-02-2022,Headphones,Accessories,East,3,3519,935.72
2177,03-04-2022,Tablet,Electronics,East,8,2912,451.97
2178,20-02-2023,Smartphone,Electronics,North,5,4005,226.09
2179,22-08-2023,Smartwatch,Electronics,South,5,2075,271.71
2180,23-02-2023,Laptop,Electronics,South,2,120,7.74
2181,12-08-2024,Camera,Electronics,North,4,564,32.8
2182,01-10-2023,Smartwatch,Electronics,East,2,486,62.58
2183,15-04-2023,Smartwatch,Electronics,East,2,1488,342.87
2184,24-02-2023,Laptop,Electronics,West,6,3096,277.68
2185,04-11-2022,Smartwatch,Electronics,West,8,6488,1845.07
2186,11-04-2024,Smartwatch,Electronics,West,4,4284,848.44
2187,05-07-2022,Smartwatch,Electronics,North,8,1864,110.81
2188,08-05-2024,Camera,Electronics,West,5,4435,954.12
2189,03-10-2024,Camera,Electronics,East,4,3296,460.98
2190,05-05-2023,Mouse,Accessories,East,3,780,217.92
2191,02-06-2022,Smartwatch,Electronics,East,7,4396,962.61
2192,02-05-2023,Keyboard,Accessories,South,6,1362,202.68
2193,13-01-2022,Mouse,Accessories,East,7,3843,378.03
2194,09-09-2022,Printer,Office,East,2,2080,450.24
2195,07-04-2022,Mouse,Accessories,South,5,1210,201.45
2196,15-11-2023,Printer,Office,West,3,2316,356.5
2197,18-07-2023,Monitor,Accessories,West,6,3366,614.22
2198,07-06-2024,Tablet,Electronics,West,9,6507,1075.51
